Move,Time of computation,row, col, new_row, new_col, orientation, direction
0,8970200,2,7,0,5,3,0
1,5980500,5,0,7,2,3,1
2,7989800,3,7,1,5,3,0
3,5038400,1,7,4,7,0,1
4,5979000,3,0,1,2,2,0
5,4981600,6,0,2,0,0,0
6,3986800,6,7,7,6,2,1
7,4982100,4,7,4,5,1,0
8,7003300,0,5,2,5,0,1
9,5982200,1,0,3,2,3,1
10,3074800,2,0,3,1,3,1
