Move,Time of computation,row, col, new_row, new_col, orientation, direction
0,4982700,5,0,7,2,3,1
1,4986500,5,7,7,5,2,1
2,5937500,6,0,6,2,1,1
3,6981900,4,0,7,3,3,1
4,6034900,1,0,3,0,0,1
5,7023700,4,7,4,5,1,0
6,9930800,7,2,6,1,3,0
7,11967800,3,7,1,5,3,0
8,7978300,7,5,6,4,3,0
9,10015800,4,5,4,6,1,1
10,7978900,7,3,4,6,2,0
11,10016300,3,0,3,2,1,1
12,10014200,6,2,2,2,0,0
13,8013400,1,7,3,7,0,1
14,10003900,6,7,6,3,1,0
15,13015100,6,4,6,0,1,0
16,24881000,3,2,3,5,1,1
17,14959400,3,5,5,5,0,1
