Move,Time of computation,row, col, new_row, new_col, orientation, direction
0,1230622500,2,7,0,5,3,0
1,1618667100,5,0,3,2,2,0
2,1892046600,4,7,5,6,2,1
3,1703799100,5,7,7,5,2,1
4,1508458100,4,0,6,2,3,1
5,1767125600,2,0,2,2,1,1
6,1728190700,6,0,6,2,1,1
7,1012024000,3,0,4,1,3,1
8,1361587600,0,5,3,2,2,1
9,945436700,1,0,1,2,1,1
10,546982500,1,7,1,5,1,0
11,511052000,1,5,3,5,0,1
12,409631400,5,6,5,4,1,0
13,1005010500,5,4,5,3,1,0
14,837256800,1,2,3,2,0,1
15,396675800,3,2,5,4,3,1
16,996900,5,4,4,4,0,0
